date,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,crop,soil_moisture,irrigated,electricity_kWh
2015-12-16,15.04,0.0,0.94,12.85,Wheat,30.501499999999975,0,0.0
2015-12-17,14.33,0.0,1.14,10.11,Wheat,29.484999999999975,0,0.0
2015-12-18,12.66,0.0,2.44,10.93,Wheat,28.551999999999975,0,0.0
2015-12-19,13.34,0.0,1.96,12.38,Wheat,27.584999999999976,0,0.0
2015-12-20,13.44,0.0,1.17,10.82,Wheat,26.612999999999975,0,0.0
2015-12-21,12.57,0.0,1.44,10.14,Wheat,25.684499999999975,0,0.0
2015-12-22,13.02,0.0,1.17,9.01,Wheat,34.73349999999998,1,4.5
2015-12-23,11.99,0.0,1.75,8.71,Wheat,33.833999999999975,0,0.0
2015-12-24,11.99,0.0,2.91,11.41,Wheat,32.93449999999997,0,0.0
2015-12-25,10.86,0.0,2.3,13.65,Wheat,32.09149999999997,0,0.0
2015-12-26,14.13,0.0,2.84,13.09,Wheat,31.08499999999997,0,0.0
2015-12-27,15.84,0.0,2.55,12.0,Wheat,29.99299999999997,0,0.0
2015-12-28,17.32,0.0,2.9,12.34,Wheat,28.82699999999997,0,0.0
2015-12-29,17.02,0.0,2.95,12.8,Wheat,27.67599999999997,0,0.0
2015-12-30,16.0,0.0,1.68,13.2,Wheat,26.57599999999997,0,0.0
2015-12-31,15.15,0.0,1.56,11.6,Wheat,25.518499999999968,0,0.0
2016-01-01,15.59,0.0,1.56,12.89,Wheat,34.438999999999965,1,4.5
2016-01-02,15.05,0.0,1.74,11.11,Wheat,33.38649999999996,0,0.0
2016-01-03,14.97,0.0,2.17,12.11,Wheat,32.337999999999965,0,0.0
2016-01-04,16.37,0.0,0.82,9.81,Wheat,31.219499999999965,0,0.0
2016-01-05,19.67,0.0,0.93,11.56,Wheat,29.935999999999964,0,0.0
2016-01-06,18.54,0.0,1.21,10.17,Wheat,28.708999999999964,0,0.0
2016-01-07,18.5,0.0,1.02,9.75,Wheat,27.483999999999963,0,0.0
2016-01-08,17.55,0.0,2.55,8.3,Wheat,26.306499999999964,0,0.0
2016-01-09,15.06,0.0,3.24,13.82,Wheat,25.253499999999963,0,0.0
2016-01-10,15.58,0.0,1.62,13.59,Wheat,34.174499999999966,1,4.5
2016-01-11,17.05,0.0,0.92,13.52,Wheat,33.02199999999996,0,0.0
2016-01-12,17.07,0.0,1.37,13.1,Wheat,31.868499999999962,0,0.0
2016-01-13,15.69,0.0,1.39,9.82,Wheat,30.783999999999963,0,0.0
2016-01-14,14.18,0.0,1.4,6.43,Wheat,29.774999999999963,0,0.0
2016-01-15,13.26,0.0,1.73,4.77,Wheat,28.811999999999962,0,0.0
2016-01-16,13.1,0.0,2.39,8.82,Wheat,27.856999999999964,0,0.0
2016-01-17,13.32,0.0,1.03,8.44,Wheat,26.890999999999963,0,0.0
2016-01-18,13.37,0.0,1.31,8.94,Wheat,25.922499999999964,0,0.0
2016-01-19,13.08,0.0,1.38,6.33,Wheat,34.96849999999996,1,4.5
2016-01-20,11.51,0.0,1.75,6.56,Wheat,34.09299999999996,0,0.0
2016-01-21,11.43,0.0,2.16,10.73,Wheat,33.22149999999996,0,0.0
2016-01-22,12.66,0.0,1.36,11.13,Wheat,32.288499999999964,0,0.0
2016-01-23,13.67,0.0,1.31,13.38,Wheat,31.304999999999964,0,0.0
2016-01-24,12.2,0.0,1.52,9.59,Wheat,30.394999999999964,0,0.0
2016-01-25,11.43,0.0,1.59,10.15,Wheat,29.523499999999963,0,0.0
2016-01-26,15.35,0.0,0.85,10.21,Wheat,28.455999999999964,0,0.0
2016-01-27,15.61,0.0,1.19,12.89,Wheat,27.375499999999963,0,0.0
2016-01-28,16.0,0.0,2.08,12.01,Wheat,26.275499999999962,0,0.0
2016-01-29,18.58,0.02,1.01,10.87,Wheat,25.066499999999962,0,0.0
2016-01-30,19.74,0.14,1.09,13.04,Wheat,33.919499999999964,1,4.5
2016-01-31,17.78,0.0,2.36,8.27,Wheat,32.730499999999964,0,0.0
2016-02-01,15.0,0.0,2.09,14.14,Wheat,31.680499999999963,0,0.0
2016-02-02,13.43,0.0,1.89,16.73,Wheat,30.708999999999964,0,0.0
2016-02-03,14.03,0.0,2.69,16.7,Wheat,29.707499999999964,0,0.0
2016-02-04,14.57,0.0,2.06,16.94,Wheat,28.678999999999963,0,0.0
2016-02-05,15.41,0.0,1.65,16.22,Wheat,27.608499999999964,0,0.0
2016-02-06,17.06,0.0,1.48,15.23,Wheat,26.455499999999965,0,0.0
2016-02-07,15.76,2.56,1.65,9.41,Wheat,27.927499999999963,0,0.0
2016-02-08,15.56,0.01,1.47,15.08,Wheat,26.859499999999965,0,0.0
2016-02-09,16.27,0.0,1.72,15.73,Wheat,25.745999999999967,0,0.0
2016-02-10,17.26,0.0,1.3,14.8,Wheat,34.58299999999997,1,4.5
2016-02-11,16.69,0.0,2.24,14.9,Wheat,33.44849999999997,0,0.0
2016-02-12,15.66,0.0,1.51,15.22,Wheat,32.36549999999997,0,0.0
2016-02-13,16.81,0.0,1.34,12.76,Wheat,31.22499999999997,0,0.0
2016-02-14,15.81,0.33,1.74,15.87,Wheat,30.46449999999997,0,0.0
2016-02-15,14.73,0.0,1.63,13.4,Wheat,29.42799999999997,0,0.0
2016-02-16,15.75,0.0,1.69,15.18,Wheat,28.34049999999997,0,0.0
2016-02-17,18.86,0.07,1.6,13.01,Wheat,27.167499999999972,0,0.0
2016-02-18,22.02,0.2,1.99,6.67,Wheat,25.96649999999997,0,0.0
2016-02-19,23.43,0.02,1.25,11.82,Wheat,34.51499999999997,1,4.5
2016-02-20,22.43,2.93,1.66,11.9,Wheat,36.02349999999997,0,0.0
2016-02-21,20.04,0.0,3.64,19.18,Wheat,34.72149999999997,0,0.0
2016-02-22,19.34,0.0,3.56,20.7,Wheat,33.45449999999997,0,0.0
2016-02-23,19.09,0.0,2.1,20.63,Wheat,32.19999999999997,0,0.0
2016-02-24,21.14,0.0,1.14,20.13,Wheat,30.842999999999968,0,0.0
2016-02-25,21.67,0.0,0.99,19.8,Wheat,29.459499999999966,0,0.0
2016-02-26,21.84,0.0,1.38,18.02,Wheat,28.067499999999967,0,0.0
2016-02-27,21.66,0.0,1.02,17.19,Wheat,26.684499999999968,0,0.0
2016-02-28,22.66,0.0,0.73,16.66,Wheat,25.251499999999968,0,0.0
2016-02-29,22.83,0.0,0.9,16.53,Wheat,33.80999999999997,1,4.5
2016-03-01,22.83,0.0,1.41,17.01,Wheat,32.36849999999997,0,0.0
2016-03-02,24.37,0.0,1.36,17.79,Wheat,30.84999999999997,0,0.0
2016-03-03,24.5,0.0,2.07,17.54,Wheat,29.32499999999997,0,0.0
2016-03-04,25.03,0.0,2.05,18.41,Wheat,27.77349999999997,0,0.0
2016-03-05,24.42,1.17,1.76,15.24,Wheat,27.42249999999997,0,0.0
2016-03-06,24.63,0.39,1.84,15.44,Wheat,26.28099999999997,0,0.0
2016-03-07,23.21,0.33,1.73,18.64,Wheat,25.15049999999997,0,0.0
2016-03-08,23.07,0.0,2.19,18.05,Wheat,33.69699999999997,1,4.5
2016-03-09,22.49,0.0,1.94,20.49,Wheat,32.272499999999965,0,0.0
2016-03-10,24.64,0.0,2.24,20.13,Wheat,30.740499999999965,0,0.0
2016-03-11,26.4,3.29,1.81,15.69,Wheat,32.41049999999997,0,0.0
2016-03-12,25.35,16.54,2.61,18.22,Wheat,47.38299999999997,0,0.0
2016-03-13,22.54,0.78,2.18,20.17,Wheat,46.73599999999997,0,0.0
2016-03-14,22.47,1.07,1.15,16.85,Wheat,46.38249999999997,0,0.0
2016-03-15,20.72,0.0,2.11,20.14,Wheat,45.04649999999997,0,0.0
2016-03-16,21.12,0.0,3.01,21.69,Wheat,43.69049999999997,0,0.0
2016-03-17,23.13,0.75,1.63,17.24,Wheat,42.98399999999997,0,0.0
2016-03-18,25.91,0.1,2.05,18.74,Wheat,41.48849999999997,0,0.0
2016-03-19,27.07,0.65,0.85,17.51,Wheat,40.48499999999997,0,0.0
2016-03-20,26.54,0.56,1.34,21.57,Wheat,39.41799999999997,0,0.0
2016-03-21,23.59,0.01,4.29,23.4,Wheat,37.94849999999997,0,0.0
2016-03-22,22.5,0.0,4.39,25.9,Wheat,36.52349999999997,0,0.0
2016-03-23,23.43,0.0,2.62,25.07,Wheat,35.05199999999997,0,0.0
2016-03-24,26.35,0.0,1.22,23.04,Wheat,33.43449999999997,0,0.0
2016-03-25,27.29,0.0,0.95,21.72,Wheat,31.76999999999997,0,0.0
2016-03-26,25.02,0.0,2.33,14.01,Wheat,30.218999999999973,0,0.0
2016-03-27,24.82,0.01,1.97,22.18,Wheat,28.687999999999974,0,0.0
2016-03-28,24.58,0.0,2.0,24.59,Wheat,27.158999999999974,0,0.0
2016-03-29,26.06,0.0,2.16,23.42,Wheat,25.555999999999973,0,0.0
2016-03-30,27.69,0.0,1.79,20.69,Wheat,33.87149999999997,1,4.5
2016-03-31,29.18,0.0,1.53,22.99,Wheat,32.11249999999997,0,0.0
2016-04-01,29.86,0.0,2.75,23.47,None,30.31949999999997,0,0.0
2016-04-02,31.58,0.0,1.99,22.15,None,28.440499999999968,0,0.0
2016-04-03,32.96,0.0,1.51,19.67,None,26.492499999999968,0,0.0
2016-04-04,30.97,0.0,1.72,21.04,None,24.643999999999966,0,0.0
2016-04-05,30.17,0.0,3.07,19.4,None,22.835499999999968,0,0.0
2016-04-06,29.55,0.14,2.13,21.59,None,21.19799999999997,0,0.0
2016-04-07,30.14,0.0,2.17,24.04,None,19.39099999999997,0,0.0
2016-04-08,28.43,0.15,1.6,25.73,None,17.81949999999997,0,0.0
2016-04-09,30.12,0.0,2.2,25.22,None,16.01349999999997,0,0.0
2016-04-10,30.26,0.0,2.75,18.47,None,14.200499999999968,0,0.0
2016-04-11,29.38,0.0,3.68,24.46,None,12.431499999999968,0,0.0
2016-04-12,28.99,0.0,4.16,26.68,None,10.681999999999968,0,0.0
2016-04-13,30.3,0.0,4.33,27.29,None,8.866999999999969,0,0.0
2016-04-14,31.61,0.0,3.38,26.12,None,6.986499999999969,0,0.0
2016-04-15,33.03,0.0,2.84,23.27,None,5.034999999999969,0,0.0
2016-04-16,34.0,0.0,2.73,24.2,None,3.034999999999969,0,0.0
2016-04-17,34.54,0.0,1.8,20.4,None,1.007999999999969,0,0.0
2016-04-18,34.18,0.01,2.25,22.31,None,0.0,0,0.0
2016-04-19,33.89,0.19,1.6,20.08,None,0.0,0,0.0
2016-04-20,33.9,0.0,3.61,24.61,None,0.0,0,0.0
2016-04-21,32.98,0.0,4.57,26.56,None,0.0,0,0.0
2016-04-22,33.98,0.0,2.53,24.45,None,0.0,0,0.0
2016-04-23,30.84,0.37,3.08,27.38,None,0.0,0,0.0
2016-04-24,30.35,0.0,2.81,27.73,None,0.0,0,0.0
2016-04-25,31.15,0.0,2.8,26.65,None,0.0,0,0.0
2016-04-26,32.29,0.0,1.77,23.28,None,0.0,0,0.0
2016-04-27,32.85,0.0,2.12,20.94,None,0.0,0,0.0
2016-04-28,32.95,0.0,2.97,24.4,None,0.0,0,0.0
2016-04-29,33.17,0.0,2.52,24.97,None,0.0,0,0.0
2016-04-30,32.56,0.0,2.13,25.28,None,0.0,0,0.0
2016-05-01,33.88,0.0,2.73,27.38,None,0.0,0,0.0
2016-05-02,35.44,0.0,2.15,26.23,None,0.0,0,0.0
2016-05-03,34.83,0.59,2.15,17.24,None,0.0,0,0.0
2016-05-04,33.55,6.05,2.66,20.15,None,4.0725,0,0.0
2016-05-05,32.46,4.48,2.03,21.61,None,6.6295,0,0.0
2016-05-06,31.09,0.53,1.98,19.87,None,5.305000000000001,0,0.0
2016-05-07,31.63,0.01,1.75,22.01,None,3.4335000000000004,0,0.0
2016-05-08,33.03,0.0,1.8,22.98,None,1.4820000000000002,0,0.0
2016-05-09,34.46,0.02,2.1,19.69,None,0.0,0,0.0
2016-05-10,34.69,0.13,1.74,22.72,None,0.0,0,0.0
2016-05-11,34.15,2.6,1.48,23.95,None,0.5925000000000002,0,0.0
2016-05-12,34.67,0.0,1.75,25.05,None,0.0,0,0.0
2016-05-13,36.17,0.03,1.67,24.98,None,0.0,0,0.0
2016-05-14,36.53,0.0,2.04,25.99,None,0.0,0,0.0
2016-05-15,36.75,0.0,2.56,25.43,None,0.0,0,0.0
2016-05-16,36.61,0.0,2.79,26.8,None,0.0,0,0.0
2016-05-17,36.95,0.0,3.07,28.51,None,0.0,0,0.0
2016-05-18,37.78,0.0,2.3,28.72,None,0.0,0,0.0
2016-05-19,38.49,0.0,2.06,27.56,None,0.0,0,0.0
2016-05-20,38.01,0.0,2.05,25.77,None,0.0,0,0.0
2016-05-21,38.51,2.25,1.99,25.76,None,0.02450000000000019,0,0.0
2016-05-22,38.92,0.01,2.12,25.74,None,0.0,0,0.0
2016-05-23,37.32,3.34,1.7,19.61,None,1.174,0,0.0
2016-05-24,34.46,7.04,2.04,21.76,None,6.191000000000001,0,0.0
2016-05-25,33.88,0.0,2.42,20.96,None,4.197000000000001,0,0.0
2016-05-26,35.08,1.07,2.01,23.17,None,3.2130000000000014,0,0.0
2016-05-27,37.39,0.0,4.02,23.32,None,1.0435000000000012,0,0.0
2016-05-28,36.72,0.1,3.56,22.66,None,0.0,0,0.0
2016-05-29,34.05,15.53,1.84,21.93,None,13.5275,0,0.0
2016-05-30,32.18,2.82,1.87,15.14,None,14.4385,0,0.0
2016-05-31,33.65,0.0,2.37,23.1,None,12.456,0,0.0
2016-06-01,35.35,0.0,2.62,25.25,Rice,20.3885,1,4.5
2016-06-02,36.33,0.0,3.72,25.6,Rice,28.272000000000002,1,4.5
2016-06-03,36.25,0.05,1.93,26.29,Rice,26.209500000000002,0,0.0
2016-06-04,37.28,0.2,1.4,25.69,Rice,34.2455,1,4.5
2016-06-05,38.28,0.04,0.99,24.96,Rice,32.0715,0,0.0
2016-06-06,37.19,2.13,1.62,22.08,Rice,32.042,0,0.0
2016-06-07,35.08,4.64,1.44,25.65,Rice,34.628,0,0.0
2016-06-08,36.79,0.09,1.55,25.6,Rice,32.578500000000005,0,0.0
2016-06-09,37.86,0.22,2.02,24.04,Rice,30.605500000000003,0,0.0
2016-06-10,38.95,0.11,2.23,23.77,Rice,28.468000000000004,0,0.0
2016-06-11,37.98,0.86,3.08,22.25,Rice,27.129000000000005,0,0.0
2016-06-12,37.87,0.01,3.34,23.62,Rice,34.94550000000001,1,4.5
2016-06-13,37.45,0.91,4.01,22.41,Rice,33.68300000000001,0,0.0
2016-06-14,35.78,0.67,3.8,18.37,Rice,32.26400000000001,0,0.0
2016-06-15,35.43,11.26,1.91,19.31,Rice,41.45250000000001,0,0.0
2016-06-16,33.54,12.4,1.76,23.43,Rice,51.87550000000001,0,0.0
2016-06-17,35.62,0.07,1.18,22.65,Rice,49.86450000000001,0,0.0
2016-06-18,36.02,0.09,1.46,22.96,Rice,47.85350000000001,0,0.0
2016-06-19,35.9,0.22,2.03,20.99,Rice,45.97850000000001,0,0.0
2016-06-20,36.3,1.42,1.72,12.1,Rice,45.28350000000001,0,0.0
2016-06-21,35.3,1.46,2.38,18.62,Rice,44.678500000000014,0,0.0
2016-06-22,34.68,0.97,1.42,20.77,Rice,43.614500000000014,0,0.0
2016-06-23,35.65,0.06,2.19,17.7,Rice,41.59200000000001,0,0.0
2016-06-24,37.2,0.0,1.93,21.93,Rice,39.432000000000016,0,0.0
2016-06-25,36.89,0.63,1.15,21.22,Rice,37.91750000000002,0,0.0
2016-06-26,35.56,3.5,1.54,19.38,Rice,39.339500000000015,0,0.0
2016-06-27,35.18,6.59,1.48,17.0,Rice,43.87050000000002,0,0.0
2016-06-28,33.76,10.3,1.64,14.91,Rice,52.18250000000002,0,0.0
2016-06-29,35.44,1.48,1.45,23.76,Rice,51.59050000000001,0,0.0
2016-06-30,36.53,1.95,1.63,22.38,Rice,51.414000000000016,0,0.0
2016-07-01,34.98,15.71,2.01,16.55,Rice,65.07500000000002,0,0.0
2016-07-02,32.93,12.6,1.8,10.25,Rice,75.72850000000001,0,0.0
2016-07-03,31.92,9.86,1.03,11.21,Rice,83.69250000000001,0,0.0
2016-07-04,30.2,22.06,0.76,15.2,Rice,100.0,0,0.0
2016-07-05,34.07,0.26,2.02,19.64,Rice,98.2565,0,0.0
2016-07-06,35.69,1.05,1.64,18.13,Rice,97.222,0,0.0
2016-07-07,34.93,0.69,1.59,19.7,Rice,95.8655,0,0.0
2016-07-08,35.36,1.09,1.32,11.16,Rice,94.8875,0,0.0
2016-07-09,34.44,2.49,1.17,19.18,Rice,95.35549999999999,0,0.0
2016-07-10,34.03,3.7,1.62,18.23,Rice,97.054,0,0.0
2016-07-11,33.65,1.01,2.25,13.98,Rice,96.0815,0,0.0
2016-07-12,32.08,0.91,2.28,16.56,Rice,95.0875,0,0.0
2016-07-13,32.21,3.46,1.6,18.37,Rice,96.637,0,0.0
2016-07-14,30.63,8.15,0.76,16.06,Rice,100.0,0,0.0
2016-07-15,31.84,7.55,1.55,13.4,Rice,100.0,0,0.0
2016-07-16,30.27,23.3,1.43,5.38,Rice,100.0,0,0.0
2016-07-17,28.13,88.19,1.37,7.85,Rice,100.0,0,0.0
2016-07-18,28.68,7.6,2.54,15.75,Rice,100.0,0,0.0
2016-07-19,29.78,0.03,3.14,23.31,Rice,98.241,0,0.0
2016-07-20,30.57,0.0,2.71,23.01,Rice,96.4125,0,0.0
2016-07-21,30.91,4.63,2.32,22.31,Rice,99.19699999999999,0,0.0
2016-07-22,28.73,25.04,1.81,20.08,Rice,100.0,0,0.0
2016-07-23,29.58,4.06,1.81,19.09,Rice,100.0,0,0.0
2016-07-24,28.96,2.92,1.03,16.4,Rice,100.0,0,0.0
2016-07-25,30.19,1.96,0.98,14.92,Rice,100.0,0,0.0
2016-07-26,29.1,1.94,1.87,13.09,Rice,100.0,0,0.0
2016-07-27,27.77,3.84,2.14,9.06,Rice,100.0,0,0.0
2016-07-28,27.72,21.11,0.52,14.21,Rice,100.0,0,0.0
2016-07-29,28.36,31.65,0.7,7.98,Rice,100.0,0,0.0
2016-07-30,27.45,16.22,0.95,11.29,Rice,100.0,0,0.0
2016-07-31,28.28,6.12,0.8,11.69,Rice,100.0,0,0.0
2016-08-01,28.13,8.38,2.07,13.23,Rice,100.0,0,0.0
2016-08-02,28.1,2.66,2.12,18.34,Rice,100.0,0,0.0
2016-08-03,29.13,0.86,1.41,24.35,Rice,99.1035,0,0.0
2016-08-04,29.53,0.3,1.44,24.12,Rice,97.627,0,0.0
2016-08-05,30.13,8.27,0.8,23.98,Rice,100.0,0,0.0
2016-08-06,29.8,7.82,1.14,12.4,Rice,100.0,0,0.0
2016-08-07,29.39,1.94,1.25,23.32,Rice,100.0,0,0.0
2016-08-08,29.44,0.67,1.35,20.95,Rice,98.898,0,0.0
2016-08-09,28.76,4.5,1.67,15.91,Rice,100.0,0,0.0
2016-08-10,27.88,10.68,2.2,14.9,Rice,100.0,0,0.0
2016-08-11,27.9,11.69,1.7,9.82,Rice,100.0,0,0.0
2016-08-12,28.26,12.96,1.28,12.37,Rice,100.0,0,0.0
2016-08-13,28.78,3.6,1.35,13.39,Rice,100.0,0,0.0
2016-08-14,28.68,2.2,1.35,12.01,Rice,100.0,0,0.0
2016-08-15,29.05,0.93,2.3,20.79,Rice,99.17750000000001,0,0.0
2016-08-16,28.97,0.12,2.64,22.09,Rice,97.549,0,0.0
2016-08-17,28.43,6.28,1.7,11.91,Rice,100.0,0,0.0
2016-08-18,28.68,4.36,0.9,13.05,Rice,100.0,0,0.0
2016-08-19,29.46,0.33,1.17,18.6,Rice,98.557,0,0.0
2016-08-20,28.99,0.16,1.78,21.42,Rice,96.9675,0,0.0
2016-08-21,28.66,0.03,1.56,22.33,Rice,95.2645,0,0.0
2016-08-22,28.86,0.68,1.06,21.27,Rice,94.20150000000001,0,0.0
2016-08-23,29.27,0.28,0.74,15.78,Rice,92.71800000000002,0,0.0
2016-08-24,27.79,3.52,2.39,13.0,Rice,94.54850000000002,0,0.0
2016-08-25,29.27,0.51,1.06,18.98,Rice,93.29500000000003,0,0.0
2016-08-26,29.44,1.16,0.93,17.1,Rice,92.68300000000002,0,0.0
2016-08-27,29.16,1.94,1.61,21.11,Rice,92.86500000000002,0,0.0
2016-08-28,28.54,0.08,1.11,18.34,Rice,91.21800000000002,0,0.0
2016-08-29,28.98,10.65,1.06,14.31,Rice,100.0,0,0.0
2016-08-30,28.57,9.41,0.79,13.49,Rice,100.0,0,0.0
2016-08-31,27.48,17.18,1.36,8.47,Rice,100.0,0,0.0
2016-09-01,27.94,23.17,1.09,9.98,Rice,100.0,0,0.0
2016-09-02,27.53,0.13,2.55,19.36,Rice,98.45349999999999,0,0.0
2016-09-03,27.02,0.0,2.59,22.98,Rice,96.8025,0,0.0
2016-09-04,26.92,0.12,2.37,22.3,Rice,95.2765,0,0.0
2016-09-05,27.3,0.89,2.36,21.41,Rice,94.5015,0,0.0
2016-09-06,27.53,0.0,2.72,20.76,Rice,92.82499999999999,0,0.0
2016-09-07,27.48,0.0,2.54,21.04,Rice,91.15099999999998,0,0.0
2016-09-08,28.07,0.0,2.51,20.09,Rice,89.44749999999998,0,0.0
2016-09-09,28.34,0.11,2.62,21.48,Rice,87.84049999999998,0,0.0
2016-09-10,28.37,0.0,2.4,21.76,Rice,86.12199999999997,0,0.0
2016-09-11,28.52,0.18,2.2,21.7,Rice,84.57599999999998,0,0.0
2016-09-12,28.82,0.7,2.26,20.31,Rice,83.53499999999998,0,0.0
2016-09-13,29.04,0.03,1.37,17.57,Rice,81.81299999999999,0,0.0
2016-09-14,29.65,1.01,0.94,18.18,Rice,81.0405,0,0.0
2016-09-15,29.36,0.21,1.37,19.68,Rice,79.48249999999999,0,0.0
2016-09-16,29.6,0.01,1.28,20.18,Rice,77.71249999999999,0,0.0
2016-09-17,30.08,0.01,0.93,18.99,Rice,75.9185,0,0.0
2016-09-18,29.9,0.14,0.78,18.64,Rice,74.2635,0,0.0
2016-09-19,30.11,0.31,1.04,19.82,Rice,72.768,0,0.0
2016-09-20,31.21,0.19,0.64,19.95,Rice,71.0975,0,0.0
2016-09-21,30.91,7.54,1.03,17.7,Rice,76.792,0,0.0
2016-09-22,28.29,10.8,1.0,14.84,Rice,85.8775,0,0.0
2016-09-23,29.11,0.24,0.74,18.87,Rice,84.362,0,0.0
2016-09-24,28.99,0.01,1.01,17.85,Rice,82.6225,0,0.0
2016-09-25,29.27,0.01,0.9,18.0,Rice,80.86900000000001,0,0.0
2016-09-26,29.12,3.23,1.02,17.77,Rice,82.34300000000002,0,0.0
2016-09-27,28.58,0.64,1.1,17.06,Rice,81.25400000000002,0,0.0
2016-09-28,29.68,0.0,0.85,17.59,Rice,79.47000000000001,0,0.0
2016-09-29,29.61,0.0,0.8,16.08,Rice,77.68950000000001,0,0.0
2016-09-30,30.19,0.0,0.84,17.74,Rice,75.88000000000001,0,0.0
2016-10-01,30.64,0.0,0.85,17.89,Rice,74.04800000000002,0,0.0
2016-10-02,31.25,0.0,0.66,17.16,Rice,72.18550000000002,0,0.0
2016-10-03,30.64,0.01,1.08,16.2,Rice,70.36350000000003,0,0.0
2016-10-04,30.41,2.43,0.97,12.15,Rice,70.97300000000004,0,0.0
2016-10-05,28.87,0.21,1.24,8.78,Rice,69.43950000000004,0,0.0
2016-10-06,28.53,0.63,0.99,10.59,Rice,68.34300000000003,0,0.0
2016-10-07,28.45,0.08,1.91,15.44,Rice,66.70050000000003,0,0.0
2016-10-08,28.26,0.0,1.5,16.76,Rice,64.98750000000004,0,0.0
2016-10-09,27.87,0.01,1.23,18.24,Rice,63.304000000000045,0,0.0
2016-10-10,27.31,0.0,1.59,15.95,Rice,61.63850000000004,0,0.0
2016-10-11,26.32,0.0,2.2,19.34,Rice,60.02250000000004,0,0.0
2016-10-12,25.46,0.0,2.24,19.45,Rice,58.44950000000004,0,0.0
2016-10-13,25.24,0.0,2.49,20.14,Rice,56.887500000000045,0,0.0
2016-10-14,24.79,0.0,1.93,19.8,Rice,55.34800000000005,0,0.0
2016-10-15,24.9,0.0,1.85,18.63,Rice,53.80300000000005,0,0.0
2016-10-16,25.06,0.0,1.83,17.72,Rice,52.25000000000005,0,0.0
2016-10-17,25.21,0.0,1.8,17.68,Rice,50.68950000000005,0,0.0
2016-10-18,24.73,0.0,1.63,17.51,Rice,49.15300000000005,0,0.0
2016-10-19,24.89,0.0,1.56,17.87,Rice,47.60850000000005,0,0.0
2016-10-20,24.68,0.0,2.02,18.84,Rice,46.07450000000005,0,0.0
2016-10-21,24.74,0.0,1.98,18.63,Rice,44.53750000000005,0,0.0
2016-10-22,24.56,0.0,2.38,18.39,Rice,43.00950000000005,0,0.0
2016-10-23,23.71,0.0,2.61,16.54,Rice,41.52400000000005,0,0.0
2016-10-24,23.62,0.0,2.38,17.14,Rice,40.04300000000005,0,0.0
2016-10-25,23.89,0.0,2.1,17.47,Rice,38.54850000000005,0,0.0
2016-10-26,23.87,0.0,1.79,15.66,Rice,37.05500000000005,0,0.0
2016-10-27,22.86,0.0,2.05,15.49,Rice,35.61200000000005,0,0.0
2016-10-28,21.97,0.0,1.95,14.13,Rice,34.21350000000005,0,0.0
2016-10-29,23.85,0.0,0.92,13.34,Rice,32.72100000000005,0,0.0
2016-10-30,21.66,0.0,0.73,12.23,Rice,31.338000000000054,0,0.0
2016-10-31,21.69,0.0,1.0,12.07,Rice,29.953500000000055,0,0.0
2016-11-01,21.34,0.0,1.42,12.66,Wheat,28.586500000000054,0,0.0
2016-11-02,21.55,0.0,1.19,12.72,Wheat,27.209000000000053,0,0.0
2016-11-03,22.08,0.0,1.05,14.95,Wheat,25.805000000000053,0,0.0
2016-11-04,21.52,0.0,1.62,14.02,Wheat,34.42900000000005,1,4.5
2016-11-05,20.05,0.0,1.68,8.72,Wheat,33.12650000000005,0,0.0
2016-11-06,20.22,0.0,1.67,9.77,Wheat,31.81550000000005,0,0.0
2016-11-07,20.39,0.0,2.49,13.15,Wheat,30.49600000000005,0,0.0
2016-11-08,19.53,0.0,2.79,13.51,Wheat,29.21950000000005,0,0.0
2016-11-09,19.92,0.0,2.24,13.45,Wheat,27.92350000000005,0,0.0
2016-11-10,20.49,0.0,1.24,14.62,Wheat,26.59900000000005,0,0.0
2016-11-11,21.31,0.0,1.05,14.35,Wheat,25.23350000000005,0,0.0
2016-11-12,21.9,0.0,1.01,13.86,Wheat,33.83850000000005,1,4.5
2016-11-13,21.94,0.0,0.92,13.62,Wheat,32.441500000000055,0,0.0
2016-11-14,20.38,0.0,1.38,12.75,Wheat,31.122500000000056,0,0.0
2016-11-15,19.33,0.0,1.62,12.08,Wheat,29.856000000000055,0,0.0
2016-11-16,18.76,0.0,2.17,12.51,Wheat,28.618000000000055,0,0.0
2016-11-17,18.66,0.0,2.95,13.54,Wheat,27.385000000000055,0,0.0
2016-11-18,17.88,0.0,2.34,13.91,Wheat,26.191000000000056,0,0.0
2016-11-19,19.23,0.0,1.56,13.77,Wheat,34.929500000000054,1,4.5
2016-11-20,20.8,0.0,0.83,13.54,Wheat,33.58950000000005,0,0.0
2016-11-21,20.32,0.0,1.44,14.48,Wheat,32.27350000000005,0,0.0
2016-11-22,20.12,0.0,2.37,15.22,Wheat,30.967500000000047,0,0.0
2016-11-23,19.86,0.0,2.19,15.02,Wheat,29.674500000000048,0,0.0
2016-11-24,20.48,0.0,2.71,13.54,Wheat,28.350500000000046,0,0.0
2016-11-25,21.79,0.0,4.1,14.63,Wheat,26.96100000000005,0,0.0
2016-11-26,21.66,0.0,3.45,14.55,Wheat,25.57800000000005,0,0.0
2016-11-27,21.13,0.0,3.38,14.81,Wheat,34.22150000000005,1,4.5
